155577
0	4095	6570	0
0	4200	6870	90
0	4650	6645	270
0	4380	6720	180
0	4515	6960	90
0	4470	6465	180
1	3945	6645	0
2	4020	6645	0
1	4395	6390	270
1	4470	6390	270
1	4545	6390	180
1	4620	6390	0
1	4725	6420	0
1	4800	6420	0
2	4905	6390	270
2	4995	6390	180
2	5085	6390	180
2	5175	6390	180
2	5265	6390	90
3	5355	6390	90
3	3945	6720	90
3	4020	6720	90
4	4395	6465	270
5	4545	6465	180
5	4545	6390	270
5	4725	6495	90
6	4800	6495	90
6	4875	6495	90
6	4995	6495	270
6	4920	6645	270
5	5145	6495	90
5	5280	6510	270
5	5355	6480	90
4	3870	6570	0
4	3870	6570	270
4	3945	6570	270
4	4020	6570	270
3	4575	6645	270
3	4200	6570	90
3	4275	6570	90
3	4350	6570	90
3	4455	6570	270
2	4575	6570	0
2	4650	6570	270
2	4725	6570	180
2	4845	6570	270
2	4920	6570	270
1	4995	6570	180
1	5070	6570	90
1	5145	6570	90
0	5265	6585	0
0	5340	6585	90
0	3870	6645	270
0	3945	6645	180
1	4020	6645	90
1	4095	6645	90
1	4125	6645	270
2	4200	6645	180
2	4275	6645	180
2	4500	6645	90
2	4560	6750	0
2	4650	6645	180
2	4725	6645	180
3	4830	6690	270
3	4905	6690	0
3	4995	6645	180
3	5115	6660	270
4	5190	6660	270
4	5265	6660	270
4	5340	6660	180
4	3990	6930	270
4	4800	6645	90
7	4065	6780	90
5	4065	6780	0
7	4095	6720	180
5	4125	6720	270
5	4200	6720	180
5	4275	6720	90
7	4365	6840	0
5	4455	6750	180
5	4635	6750	90
5	4725	6750	270
4	4815	6750	90
4	4905	6765	0
4	4980	6765	0
4	5085	6750	270
3	5175	6750	270
3	5265	6750	0
2	5340	6735	180
2	3990	6855	180
2	3990	6855	0
1	4065	6855	90
1	4065	6855	0
1	4125	6870	180
1	4125	6795	180
1	4275	6795	180
1	4365	6840	180
1	4440	6900	270
2	4530	6930	90
2	4650	6870	270
2	4725	6840	90
3	4815	6840	90
3	4905	6840	0
4	4980	6840	90
4	5085	6840	270
4	5175	6840	0
4	5265	6840	0
4	5355	6840	90
0	4020	6465	90
0	4170	6390	180
3	3945	6315	0
4	4020	6315	0
7	4095	6315	270
6	4095	6390	270
0	4170	6390	0
0	4245	6390	90
3	3945	6390	270
3	4020	6390	0
4	4095	6390	0
4	4095	6465	270
4	4170	6465	270
4	4095	6465	90
0	4620	5865	90
0	4770	5790	180
3	4545	5730	0
4	4620	5730	0
7	4695	5730	270
6	4695	5790	270
0	4770	5790	0
0	4845	5790	90
3	4545	5790	270
3	4620	5790	0
4	4695	5790	0
4	4695	5865	270
4	4770	5865	270
4	4695	5865	90
0	4335	5520	90
0	4470	5445	180
3	4260	5370	0
4	4335	5370	0
7	4395	5370	270
6	4395	5445	270
0	4470	5445	0
0	4545	5445	90
3	4260	5445	270
3	4335	5445	0
4	4395	5445	0
4	4395	5520	270
4	4470	5520	270
4	4395	5520	90
0	4290	6075	90
0	4425	6000	180
3	4215	5925	0
4	4290	5925	0
7	4365	5925	270
6	4365	6000	270
0	4425	6000	0
0	4500	6000	90
3	4215	6000	270
3	4290	6000	0
4	4365	6000	0
4	4365	6075	270
4	4425	6075	270
4	4365	6075	90
0	4515	6180	90
0	4665	6105	180
3	4440	6030	0
4	4515	6030	0
7	4590	6030	270
6	4590	6105	270
0	4665	6105	0
0	4740	6105	90
3	4440	6105	270
3	4515	6105	0
4	4590	6105	0
4	4590	6180	270
4	4665	6180	270
4	4590	6180	90
0	4950	6090	90
0	5100	6015	180
3	4875	5940	0
4	4950	5940	0
7	5025	5940	270
6	5025	6015	270
0	5100	6015	0
0	5175	6015	90
3	4875	6015	270
3	4950	6015	0
4	5025	6015	0
4	5025	6090	270
4	5100	6090	270
4	5025	6090	90
0	5370	5865	90
0	5520	5790	180
3	5295	5730	0
4	5370	5730	0
7	5445	5730	270
6	5445	5790	270
0	5520	5790	0
0	5595	5790	90
3	5295	5790	270
3	5370	5790	0
4	5445	5790	0
4	5445	5865	270
4	5520	5865	270
4	5445	5865	90
0	5445	5670	90
0	5595	5595	180
3	5370	5520	0
4	5445	5520	0
7	5520	5520	270
6	5520	5595	270
0	5595	5595	0
0	5670	5595	90
3	5370	5595	270
3	5445	5595	0
4	5520	5595	0
4	5520	5670	270
4	5595	5670	270
4	5520	5670	90
0	5385	5445	90
0	5535	5370	180
3	5310	5295	0
4	5385	5295	0
7	5460	5295	270
6	5460	5370	270
0	5535	5370	0
0	5610	5370	90
3	5310	5370	270
3	5385	5370	0
4	5460	5370	0
4	5460	5445	270
4	5535	5445	270
4	5460	5445	90
0	4995	5385	90
0	5145	5310	180
3	4920	5235	0
4	4995	5235	0
7	5070	5235	270
6	5070	5310	270
0	5145	5310	0
0	5220	5310	90
3	4920	5310	270
3	4995	5310	0
4	5070	5310	0
4	5070	5385	270
4	5145	5385	270
4	5070	5385	90
0	4725	5385	90
0	4875	5310	180
3	4650	5235	0
4	4725	5235	0
7	4800	5235	270
6	4800	5310	270
0	4875	5310	0
0	4950	5310	90
3	4650	5310	270
3	4725	5310	0
4	4800	5310	0
4	4800	5385	270
4	4875	5385	270
4	4800	5385	90
0	4605	5685	90
0	4755	5610	180
3	4530	5535	0
4	4605	5535	0
7	4680	5535	270
6	4680	5610	270
0	4755	5610	0
0	4830	5610	90
3	4530	5610	270
3	4605	5610	0
4	4680	5610	0
4	4680	5685	270
4	4755	5685	270
4	4680	5685	90
0	4905	5820	90
0	5055	5760	180
3	4830	5685	0
4	4905	5685	0
7	4980	5685	270
6	4980	5760	270
0	5055	5760	0
0	5130	5760	90
3	4830	5760	270
3	4905	5760	0
4	4980	5760	0
4	4980	5820	270
4	5055	5820	270
4	4980	5820	90
0	4920	5850	90
0	5070	5775	180
3	4845	5715	0
4	4920	5715	0
7	4995	5715	270
6	4995	5775	270
0	5070	5775	0
0	5145	5775	90
3	4845	5775	270
3	4920	5775	0
4	4995	5775	0
4	4995	5850	270
4	5070	5850	270
4	4995	5850	90
0	4980	5730	90
0	5130	5655	180
3	4905	5580	0
4	4980	5580	0
7	5055	5580	270
6	5055	5655	270
0	5130	5655	0
0	5205	5655	90
3	4905	5655	270
3	4980	5655	0
4	5055	5655	0
