124
0	315	750	90
0	465	675	180
0	330	855	0
0	435	1155	90
0	900	930	270
0	630	1005	180
0	765	1245	90
0	720	750	180
1	180	930	0
2	255	930	0
3	240	600	0
4	315	600	0
7	390	600	270
6	390	675	270
0	465	675	0
0	570	675	90
1	645	675	270
1	720	675	270
1	795	675	180
1	870	675	0
1	975	705	0
1	1050	705	0
2	1245	675	270
2	1245	675	180
2	1320	675	180
2	1425	675	180
2	1515	675	90
3	1605	675	90
3	180	1005	90
3	255	1005	90
3	240	675	270
3	315	675	0
4	390	675	0
4	390	750	270
4	480	750	270
4	645	750	270
5	795	750	180
5	720	750	270
5	975	780	90
6	1050	780	90
6	1125	780	90
6	1245	780	270
6	1170	930	270
5	1395	780	90
5	1530	795	270
5	1605	765	90
4	105	855	0
4	105	855	270
4	180	855	270
4	255	855	270
4	390	750	90
3	825	930	270
3	435	855	90
3	510	855	90
3	585	855	90
3	705	855	270
2	825	855	0
2	900	855	270
2	975	855	180
2	1095	885	270
2	1170	855	270
1	1245	855	180
1	1320	855	90
1	1395	855	90
0	1515	870	0
0	1590	870	90
0	105	930	270
0	180	930	180
1	255	930	90
1	330	930	90
1	360	930	270
2	435	930	180
2	510	930	180
2	750	930	90
2	810	1035	0
2	900	930	180
2	975	930	180
3	1080	975	270
3	1155	975	0
3	1245	930	180
3	1365	945	270
4	1440	945	270
4	1515	945	270
4	1590	945	180
4	225	1215	270
4	1065	930	90
7	300	1065	90
5	300	1065	0
7	330	1005	180
5	360	1005	270
5	435	1005	180
5	510	1005	90
7	615	1125	0
5	705	1035	180
5	885	1035	90
5	975	1035	270
4	1065	1035	90
4	1155	1050	0
4	1230	1050	0
4	1335	1035	270
3	1425	1035	270
3	1515	1035	0
2	1590	1020	180
2	225	1140	180
2	225	1140	0
1	300	1140	90
1	300	1140	0
1	360	1155	180
1	360	1080	180
1	510	1080	180
1	615	1125	180
1	690	1185	270
2	780	1215	90
2	900	1155	270
2	975	1125	90
3	1065	1125	90
3	1155	1125	0
4	1230	1125	90
4	1350	1125	270
4	1425	1125	0
4	1515	1125	0
4	1605	1125	90
3	180	-360	0
4	30	-165	0
