112
0	165	225	0
0	255	225	0
0	345	225	0
0	435	225	0
0	525	225	0
0	615	225	0
0	705	225	0
0	795	225	0
0	885	225	0
0	975	225	0
0	1065	225	0
0	1155	225	0
0	1245	225	0
0	1335	225	0
0	177	315	0
0	255	315	0
0	345	315	0
0	435	315	0
0	525	315	0
0	615	315	0
0	705	315	0
0	795	315	0
0	885	315	0
0	975	315	0
0	1065	315	0
0	1155	315	0
0	1245	315	0
0	1335	315	0
0	177	405	0
0	255	405	0
0	345	405	0
0	435	405	0
0	525	405	0
0	615	405	0
0	705	405	0
0	795	405	0
0	885	405	0
0	975	405	0
0	1065	405	0
0	1155	405	0
0	1245	405	0
0	1335	405	0
0	177	495	0
0	255	495	0
0	345	495	0
0	435	495	0
0	525	495	0
0	615	495	0
0	705	495	0
0	795	495	0
0	885	495	0
0	975	495	0
0	1065	495	0
0	1155	495	0
0	1245	495	0
0	1335	495	0
0	177	585	0
0	255	585	0
0	345	585	0
0	435	585	0
0	525	585	0
0	615	585	0
0	705	585	0
0	795	585	0
0	885	585	0
0	975	585	0
0	1065	585	0
0	1155	585	0
0	1245	585	0
0	1335	585	0
0	177	675	0
0	255	675	0
0	345	675	0
0	435	675	0
0	525	675	0
0	615	675	0
0	705	675	0
0	795	675	0
0	885	675	0
0	975	675	0
0	1065	675	0
0	1155	675	0
0	1245	675	0
0	1335	675	0
0	177	765	0
0	255	765	0
0	345	765	0
0	435	765	0
0	525	765	0
0	615	765	0
0	705	765	0
0	795	765	0
0	885	765	0
0	975	765	0
0	1065	765	0
0	1155	765	0
0	1245	765	0
0	1335	765	0
0	177	855	0
0	255	855	0
0	345	855	0
0	435	855	0
0	525	855	0
0	615	855	0
0	705	855	0
0	795	855	0
0	885	855	0
0	975	855	0
0	1065	855	0
0	1155	855	0
0	1245	855	0
0	1335	855	0
