122
0	300	225	90
0	450	150	180
0	315	330	0
0	420	630	90
0	885	405	270
0	615	480	180
0	750	720	90
0	705	225	180
1	165	405	0
2	240	405	0
3	225	75	0
4	300	75	0
7	375	75	270
6	375	150	270
0	450	150	0
0	525	150	90
1	630	150	270
1	705	150	270
1	780	150	180
1	855	150	0
1	960	180	0
1	1035	180	0
2	1140	150	270
2	1230	150	180
2	1320	150	180
2	1410	150	180
2	1500	150	90
3	1590	150	90
3	165	480	90
3	240	480	90
3	225	150	270
3	300	150	0
4	375	150	0
4	375	225	270
4	450	225	270
4	630	225	270
5	780	225	180
5	780	150	270
5	960	255	90
6	1035	255	90
6	1110	255	90
6	1230	255	270
6	1155	405	270
5	1380	255	90
5	1515	270	270
5	1590	240	90
4	90	330	0
4	90	330	270
4	165	330	270
4	240	330	270
4	375	225	90
3	810	405	270
3	420	330	90
3	495	330	90
3	570	330	90
3	690	330	270
2	810	330	0
2	885	330	270
2	960	330	180
2	1080	330	270
2	1155	330	270
1	1230	330	180
1	1305	330	90
1	1380	330	90
0	1500	345	0
0	1575	345	90
0	90	405	270
0	165	405	180
1	240	405	90
1	315	405	90
1	345	405	270
2	420	405	180
2	495	405	180
2	735	405	90
2	795	510	0
2	885	405	180
2	960	405	180
3	1065	450	270
3	1140	450	0
3	1230	405	180
3	1350	420	270
4	1425	420	270
4	1500	420	270
4	1575	420	180
4	210	690	270
4	1035	405	90
7	285	540	90
5	285	540	0
7	315	480	180
5	345	480	270
5	420	480	180
5	495	480	90
7	600	600	0
5	690	510	180
5	870	510	90
5	960	510	270
4	1050	510	90
4	1140	525	0
4	1215	525	0
4	1320	510	270
3	1410	510	270
3	1500	510	0
2	1575	495	180
2	210	615	180
2	210	615	0
1	285	615	90
1	285	615	0
1	345	630	180
1	345	555	180
1	495	555	180
1	600	600	180
1	675	660	270
2	765	690	90
2	885	630	270
2	960	600	90
3	1050	600	90
3	1140	600	0
4	1215	600	90
4	1320	600	270
4	1410	600	0
4	1500	600	0
4	1590	600	90
