736
0	2910	105	90
0	3480	-45	180
0	3000	330	270
0	2730	600	90
0	2910	105	270
0	2985	345	180
0	2805	525	90
0	3330	105	180
1	3465	-30	0
2	3465	-30	0
3	3465	-30	0
4	3465	-30	0
5	3465	-30	270
6	3465	-30	270
0	3465	-30	0
0	3465	-30	90
1	3465	-30	270
1	3465	-30	270
1	3465	-30	180
1	3465	-30	0
1	3465	-30	0
1	3465	-30	0
2	3465	-30	270
2	3465	-30	180
2	3465	-30	180
2	3465	-30	180
2	3465	-30	90
3	3465	-30	90
3	2955	60	90
3	2955	60	90
3	2955	60	270
3	2955	60	0
4	2955	60	270
4	2955	60	270
4	2955	60	270
4	2955	60	270
5	3375	60	180
5	2910	105	270
5	2955	60	90
6	2955	60	90
6	2955	60	90
6	2955	60	270
6	2910	105	270
5	2955	60	90
5	2955	60	270
5	2955	60	90
4	2865	150	0
4	2865	150	270
4	2865	150	270
4	2865	150	270
4	2865	150	90
3	2895	120	270
3	2865	150	90
3	2865	150	90
3	2865	150	90
3	2865	150	270
2	2865	150	0
2	2865	150	270
2	2865	150	180
2	2865	150	270
2	2865	150	270
1	2865	150	180
1	2865	150	90
1	2865	150	90
0	2865	150	0
0	2865	150	90
0	2775	240	270
0	2775	240	180
1	2775	240	90
1	2775	240	90
1	2775	240	270
2	2775	240	180
2	2775	240	180
2	2790	225	90
2	3045	285	0
2	2775	240	180
2	2775	240	180
3	2775	240	270
3	3045	285	0
3	2775	240	180
3	2775	240	270
4	2775	240	270
4	2775	240	270
4	2775	240	180
4	2880	450	270
4	2955	375	90
5	2955	375	90
5	2955	375	0
5	2955	375	180
5	2880	450	270
5	2955	375	180
5	2955	375	90
5	2955	375	0
5	2955	375	180
5	2955	375	90
5	2880	450	270
4	2955	375	90
4	2955	375	0
4	2955	375	0
4	2880	450	270
3	2880	450	270
3	2955	375	0
2	2955	375	180
2	2790	540	180
2	2790	540	0
1	2790	540	90
1	2790	540	0
1	2790	540	180
1	2790	540	180
1	2790	540	180
1	2790	540	180
1	2790	540	270
2	2790	540	90
2	2790	540	270
2	2790	540	90
3	2790	540	90
3	2790	540	0
4	2790	540	90
4	2790	540	270
4	2790	540	0
4	2790	540	0
4	2790	540	90
0	2400	930	90
0	2670	660	180
0	2415	915	270
0	2220	1110	90
0	2400	930	270
0	2400	930	180
0	2295	1035	90
0	2400	930	180
1	2655	675	0
2	2655	675	0
3	2655	675	0
4	2655	675	0
5	2655	675	270
6	2655	675	270
0	2655	675	0
0	2655	675	90
1	2655	675	270
1	2655	675	270
1	2655	675	180
1	2655	675	0
1	2655	675	0
1	2655	675	0
2	2655	675	270
2	2655	675	180
2	2655	675	180
2	2655	675	180
2	2655	675	90
3	2655	675	90
3	2445	885	90
3	2445	885	90
3	2445	885	270
3	2445	885	0
4	2445	885	270
4	2445	885	270
