94
2	180	120	90
2	1260	600	0
7	240	90	0
7	390	90	90
7	240	90	90
7	465	90	90
7	315	90	90
7	540	90	90
7	615	90	90
7	690	90	90
7	765	90	90
7	840	90	90
7	915	90	90
7	990	90	90
7	1065	90	90
7	1140	90	90
7	1215	90	90
7	165	165	0
7	315	165	90
7	165	240	0
7	540	390	90
7	165	315	0
7	165	390	0
7	315	165	0
7	390	165	90
7	615	465	180
7	765	315	180
7	465	240	180
7	615	240	180
7	690	390	180
7	165	240	270
7	690	240	270
7	315	465	90
7	615	465	90
7	690	165	90
7	690	465	90
7	690	240	0
7	765	465	90
7	765	90	0
7	840	465	90
7	840	165	90
7	915	465	90
7	915	240	0
7	990	465	90
7	1065	465	90
7	765	390	90
7	1140	465	90
7	240	240	0
7	1215	465	90
7	315	315	90
7	1215	315	180
7	315	390	0
7	1215	390	90
7	240	465	90
7	1140	390	180
7	390	465	90
7	465	465	90
7	990	165	270
7	540	465	90
7	990	165	90
7	1215	315	0
7	990	315	90
7	1215	165	0
7	1065	315	90
7	1215	90	0
7	540	465	180
7	1140	240	90
7	615	315	90
7	1065	315	0
7	1215	165	90
7	315	390	90
7	540	315	0
7	390	390	180
7	390	315	270
7	915	390	90
7	840	390	0
7	690	390	90
7	990	390	90
7	690	240	90
7	990	165	0
7	1290	540	0
7	1290	390	90
7	1290	390	0
7	1215	540	0
7	1290	465	0
7	1215	465	0
7	840	315	90
7	990	240	270
7	540	240	90
7	615	165	90
7	390	390	90
7	915	240	90
7	465	240	90
7	465	165	180

